community_name,issue_id,title,body,issue_url,assignee,label,creator,comments,created_at
openeuler/kernel,I1LWR5,io_uring特性支持,是否会backport内核5.x版本新增加的io_uring特性？,https://gitee.com/openeuler/kernel/issues/I1LWR5,weiyj_lk,['kind/feature'],suuyaoo,7,2020-06-28 13:53:20
openeuler/kernel,I1M0WB,"openeuler X86操作系统不支持files cgroup,容器无法使用files-limit功能，arm当前支持","使用版本：http://117.78.1.88:82/dailybuilds/openeuler/openEuler-20.03-LTS/openeuler_X86/openeuler-2020-06-05-16-11-17/Software/x86_64/

# bugzilla 50779

1. 问题描述：
openeuler X86操作系统不支持files cgroup,容器无法使用files-limit功能，arm当前支持
2. 复现步骤
命令：cat /proc/1/cgroup | grep files，
3. 预期结果
结果显示files
4. 实际结果
arm操作系统返回 3:files:/
x86无返回值",https://gitee.com/openeuler/kernel/issues/I1M0WB,xiexiuqi_lk,['kind/feature'],doraemon2020,6,2020-06-29 11:13:56
openeuler/kernel,I1M2Y4,关于kabi校验机制的疑问,"您好，关于内核kabi校验机制我有以下疑惑：
    我看到内核spec文件中kabi校验开关好像是关闭的，是否openeuler目前没有校验kabi一致性？如果支持校验kabi，那大致的实现流程是什么样的？以及需要在当前版本上做哪些适配工作以保证kabi机制的正常使用？也看到有个kabi白名单文件kabi_whitelist_aarch64，但是在check-kabi脚本中，只是在对比编译生成的Module.symvers文件和Module.kabi两个文件，并没有关于白名单的处理，请教下openeuler校验kabi时白名单机制具体怎么实现？(我理解的是加入白名单的接口在校验kabi时要自动忽略)，如果有其他实现kabi校验的工具和方法，也可以给我们讲解下，多谢~",https://gitee.com/openeuler/kernel/issues/I1M2Y4,weiyj_lk,['discussion'],zsn853936456,2,2020-06-29 16:59:11
openeuler/kernel,I1M40D,print_req_error while mkfs loop device,"kernelversion: 4.19.90-2005.2.0.0039.oe1.aarch64

step to reproduce:
1. create file on tmpfs: dd if=/dev/zero of=/tmp/test.img count=100 bs=1M
2. attach with loop1: losetup /dev/loop1 /tmp/test.img
3. mkfs /dev/loop1, then got error messages like:
```
[104286.004575] print_req_error: I/O error, dev loop1, sector 204672
[104286.005444] print_req_error: I/O error, dev loop1, sector 522
[104286.005903] print_req_error: I/O error, dev loop1, sector 16906
[104286.006377] print_req_error: I/O error, dev loop1, sector 32774
[104286.006840] print_req_error: I/O error, dev loop1, sector 49674
[104286.007292] print_req_error: I/O error, dev loop1, sector 65542
[104286.007769] print_req_error: I/O error, dev loop1, sector 82442
[104286.008327] print_req_error: I/O error, dev loop1, sector 98310
[104286.008807] print_req_error: I/O error, dev loop1, sector 115210
[104286.009311] print_req_error: I/O error, dev loop1, sector 131078
```

No errors report on kernel-4.18 & 4.19.36-vhulk1907.1.0.h773",https://gitee.com/openeuler/kernel/issues/I1M40D,weiyj_lk,[],lutianxiong,2,2020-06-29 20:30:47
openeuler/kernel,I1O4B8,针对 binutils 2.34 需要合并的补丁 [PATCH] perf: Make perf able to build with latest libbfd,"目前 openEuler 20.03 LTS 版本中的 binutils 已升级到 [2.34 版本](https://gitee.com/src-openeuler/binutils/blob/openEuler-20.03-LTS/binutils.spec)，在 OSV 制作过程中，kernel 4.19 版本基于 binutils 2.34 编译时会遇到 `implicit declaration of function 'bfd_get_section_flags'`，因为 binutils 中 libbfd 相关函数已更新，详情参考上游补丁： https://lore.kernel.org/lkml/20200128152938.31413-1-changbin.du@gmail.com/ 。

验证在 openEuler 4.19.90 上可合并上述补丁，并解决在 binutils 2.34 上编译的问题。

昨天给内核社区发邮件后，4.19 stable 分支当前已将对应补丁候选加入 stable 的队列中。建议 openEuler 内核分支考虑合并此补丁。对应的邮件存档：https://www.spinics.net/lists/stable-commits/msg164552.html
",https://gitee.com/openeuler/kernel/issues/I1O4B8,xiexiuqi,[],jianminw,6,2020-07-17 10:00:45
openeuler/kernel,I1OQPZ,【openEuler 20.09】【虚拟化】支持SmartPolling,支持SmartPolling,https://gitee.com/openeuler/kernel/issues/I1OQPZ,zhanghailiang_lucky,[],zhendongchen,1,2020-07-22 18:26:59
openeuler/kernel,I1OQQ5,【openEuler 20.09】【虚拟化】支持PMU nmi watchdog,支持PMU nmi watchdog,https://gitee.com/openeuler/kernel/issues/I1OQQ5,zhanghailiang_lucky,[],zhendongchen,1,2020-07-22 18:27:59
openeuler/kernel,I1OQQB,【openEuler 20.09】【虚拟化】支持双层调度,双层调度就是让Hypervisor的调度器感知到VM的VCPU上跑什么应用。让VM的调度器感知到Hypervisor层物理CPU压力。两层调度感知，整机达到最好的业务性能。,https://gitee.com/openeuler/kernel/issues/I1OQQB,zhanghailiang_lucky,[],zhendongchen,1,2020-07-22 18:30:14
openeuler/kernel,I1PRHV,[openEuler Kernal] TBI (Top-byte ignore) feature of aarch64,"Does it use TBI (Top-byte ignore) feature of aarch64 architecture for tagged pointers?
If it does what bits are used by the system and what bits are safe to use in userspace (i.e. what bits our runtime can use to tag our pointers)?",https://gitee.com/openeuler/kernel/issues/I1PRHV,None,[],GemLuster,2,2020-07-31 16:36:51
openeuler/kernel,I1Q2TD,test,test,https://gitee.com/openeuler/kernel/issues/I1Q2TD,None,[],xiexiuqi,1,2020-08-03 22:50:30
openeuler/kernel,I1Q82C,x86环境，内存热插拔测试的时候，执行echo 0 > /sys/devices/system/node/node0/memory99/online命令导致宕机,"环境信息：
Product Name: 2288H V5   物理机
PRETTY_NAME：""openEuler 20.03 (LTS)""
问题描述：
x86环境，内存热插拔测试的时候，执行echo 0 > /sys/devices/system/node/node0/memory99/online命令导致宕机。错误提示-bash: fork: Cannot allocate memory。再连接的时候提示：
ssh_exchange_identification: read: Connection reset by peer。",https://gitee.com/openeuler/kernel/issues/I1Q82C,xiexiuqi,[],cuixucui,4,2020-08-04 19:23:29
openeuler/kernel,I1QCKW,x86环境，执行watchdog时不会自动触发reboot.,"【环境信息】
Product Name: 2288H V5 物理机
PRETTY_NAME：""openEuler 20.03 (LTS)""
【问题现象】
![启动watchdog失败截图](https://images.gitee.com/uploads/images/2020/0805/174303_58d22f47_7665304.png ""11.png"")

在aarch64上出现过类似问题
通过执行rmmod sbsa_gwdt和modprobe sbsa_gwdt action=1命令后问题解决，但是x86上没有找到对应的模块。",https://gitee.com/openeuler/kernel/issues/I1QCKW,yangyingliang,[],cuixucui,5,2020-08-05 17:54:06
openeuler/kernel,I1R86G,openEuler 测试open高斯数据库报错pread 返回-EIO,"根因是在iomap_set_range_uptodate函数中，当page_size > block_size的时候，bio完成时调用iomap_set_range_uptodate可能存在竞争，需要加入spin锁
主社区已有补丁:https://github.com/torvalds/linux/commit/1cea335d1db1ce6ab71b3d2f94a807112b738a0f，已回合
需要出一个update版本kernel，并更新官方源

![输入图片说明](https://images.gitee.com/uploads/images/2020/0813/093303_1666434f_5356238.png ""屏幕截图.png"")",https://gitee.com/openeuler/kernel/issues/I1R86G,yangyingliang,['kind/bug'],yanzh_h,6,2020-08-13 09:32:31
openeuler/kernel,I1RC7J,【实时内核】请问是否会考虑支持preempt_rt？,"请问是否会考虑支持preempt_rt？

https://rt.wiki.kernel.org/index.php/Main_Page

https://mirrors.edge.kernel.org/pub/linux/kernel/projects/rt/4.19/older/patch-4.19.90-rt35.patch.gz",https://gitee.com/openeuler/kernel/issues/I1RC7J,None,['discussion'],lisiheng,2,2020-08-13 19:51:38
openeuler/kernel,I1RC8Z,增加quick kexec支持,"增加quick kexec支持，使用预留内存，减少kexec时relocate kernel的耗时。

当前kexec执行时，relocate_kernel步骤会消耗5到10秒，取决于kernel和initrd的大小。
因为执行relocate kernel时，是关闭mmu的状态，使用mov指令以4或8字节为单位进行拷贝，速度很慢。

可以向crash kexec（kdump）一样，使用提前预留的内存，在relocate前将kimage的各个segment拷贝到预留好的内存中，直接从预留内存的kernel入口启动。",https://gitee.com/openeuler/kernel/issues/I1RC8Z,None,[],snoweay,1,2020-08-13 20:09:33
openeuler/kernel,I1RMWD,openEuler-1.0-LTS编译失败,"[Description]
The kernel branch  openEuler-1.0-LTS  has import the patch  f6b330acc
 but has no no_refcnt
and build failed

[Debug]
the upstream commit ad0f75  has introduce the no_refcnt to the struct sock_cgroup_data.
Maybe we should the merge the patch or revert it on branch openEuler-1.0-LTS ",https://gitee.com/openeuler/kernel/issues/I1RMWD,yangyingliang,[],cybertan,3,2020-08-17 14:35:38
openeuler/kernel,I1RPUG,LTS起的环境安装Mainline上的kernel包无法q,"LTS起的环境安装Mainline上的kernel包无法启动
具体操作：
LTS起的环境上安装Mainline上的kernel包
![输入图片说明](https://images.gitee.com/uploads/images/2020/0817/204537_d44511ca_5607013.png ""屏幕截图.png"")

选择Mainline的启动项后会卡在这个界面
![输入图片说明](https://images.gitee.com/uploads/images/2020/0817/204620_c9c6df39_5607013.png ""屏幕截图.png"")

用virsh console发现有以下报错
![输入图片说明](https://images.gitee.com/uploads/images/2020/0817/204951_a944138c_5607013.png ""截图.PNG"")",https://gitee.com/openeuler/kernel/issues/I1RPUG,None,['kind/bug'],wswsamao,5,2020-08-17 20:49:57
openeuler/kernel,I1RR1Y,kernel-5.5 支持 risc-v kvm,当前 kernel-5.5 分支已经支持 RISC-V，社区支持 riscv kvm 的patch已经到 riscv_kvm_13版本，虚拟化基础功能已经OK，所以在 kernel-5.5 分支上可以支持 riscv kvm 功能。,https://gitee.com/openeuler/kernel/issues/I1RR1Y,None,[],limingwang0,5,2020-08-18 10:08:04
openeuler/kernel,I1SF7H,provide a script to help generate backport information,"mainline inclusion
from mainline-5.4
commit 21586a0fc44caf43c5ac5df9bb5620fdfb95ba92
category: bugfix
bugzilla: NA
CVE: NA
Link: https://gitee.com/openeuler/kernel/issues/2304

openEuler 从主线 backport 时需要填写类似上述补丁信息，手动填写太累，需要提供一个脚本协助生成。",https://gitee.com/openeuler/kernel/issues/I1SF7H,None,[],xiexiuqi,2,2020-08-23 18:53:49
openeuler/kernel,I1SQJ2,【RISC-V】【虚拟化】在RISC-V架构KVM中支持vhost ioeventfd特性,当前kernel-5.5已经合入支持了RISC-V指令集架构的KVM模块，但是还不支持vhost特性。本issue新增支持vhost ioeventfd特性。,https://gitee.com/openeuler/kernel/issues/I1SQJ2,None,[],jiangyf832,2,2020-08-25 19:23:05
openeuler/kernel,I1SWY2,【RISC-V】【虚拟化】支持log dirty特性,为了支持RISC-V架构虚拟机热迁移功能，需要在KVM模块中支持log dirty特性。虚拟机在热迁移时，Qemu会调用KVM的log dirty相关接口获取或操作虚拟机的脏页信息。,https://gitee.com/openeuler/kernel/issues/I1SWY2,None,[],jiangyf832,2,2020-08-27 09:33:40
openeuler/kernel,I1T8JS,. ,. ,https://gitee.com/openeuler/kernel/issues/I1T8JS,None,[],pecking,2,2020-08-29 19:35:42
openeuler/kernel,I1TB7N,【openEuler 20.09】【虚拟化】PMU nmi watchdog 不支持cpu热插,"【环境信息】
NAME=""openEuler""
VERSION=""20.03 (LTS)""
ID=""openEuler""
VERSION_ID=""20.03""
PRETTY_NAME=""openEuler 20.03 (LTS)""
ANSI_COLOR=""0;31""
注：该特性是在20.03版本上，替换了新内核后进行的测试。
内核版本：Linux version 4.19.133+ (root@localhost.localdomain) (gcc version 7.3.0 (GCC)) #9 SMP Tue Aug 25 17:59:57 CST 2020
【复现步骤】
1、按要求配置虚拟机NMI watchdog(启动参数正确配置)。
2、创建启动虚拟机。
3、对虚拟机进行热插CPU操作。
4、加载触发中断的内核模块，关闭中断，触发虚拟机内部hardlockup。
【预期结果】
NMI watchdog成功执行，触发panic后，虚拟机正常重启。
【实际结果】
NMI watchdog未能成功执行，虚拟机没有重启。
【相关日志信息】
NMI watchdog: CPU38 freq probed as 0 HZ",https://gitee.com/openeuler/kernel/issues/I1TB7N,zhendongchen,[],zhk128,2,2020-08-31 10:07:13
openeuler/kernel,I1TDS3,增加tipc模块支持,"  深信服基于openEuler-20.03 LTS操作系统开展业务，会依赖到tipc模块，需要kernel进行支持，否则其业务的基础功能无法使用。

OS版本：openEuler-20.03 LTS
kernel版本：4.19.90",https://gitee.com/openeuler/kernel/issues/I1TDS3,yangyingliang,[],yanzh_h,4,2020-08-31 15:36:22
openeuler/kernel,I1TP5X,test,test,https://gitee.com/openeuler/kernel/issues/I1TP5X,None,[],xiexiuqi,1,2020-09-02 17:24:25
openeuler/kernel,I1TPVV,某数据库使用linux-vdso.so.1及相关功能报错,"linux-vdso.so提供快速系统调用的功能，目前数据库合作伙伴厂商在openEuler20.03 LTS上测试时发现该功能报错：
13:54:41 pid 204915:can't get real path of linux-vdso.so.1
13:54:41 pid 204915:ELF.eh_frame section missing in /opt/gbase8s/gls/dll/64-libicudata.so.48(这是合作伙伴自己的动态链接库报错，上下两条报错原因强相关)

参考：
https://stackoverflow.com/questions/58657036/where-is-linux-vdso-so-1-present-on-the-file-system",https://gitee.com/openeuler/kernel/issues/I1TPVV,xiexiuqi,[],AlexZ11,3,2020-09-02 19:56:24
openeuler/kernel,I1U524,欧拉系统安装出来没有/dev/loop设备，正常linux系统安装出来即有/dev/loop0-loop7设备,,https://gitee.com/openeuler/kernel/issues/I1U524,yangyingliang,[],nkliudinglong,4,2020-09-07 10:53:26
openeuler/kernel,I1UT6E,【openeuler20.09】【虚拟化】轻载虚拟化特性，创建4vcpu的虚拟机，无法实现4个物理核，每个物理核2个超线程核的配置，与原始需求不符,,https://gitee.com/openeuler/kernel/issues/I1UT6E,zhendongchen,['discussion'],gracezou,3,2020-09-11 16:08:53
openeuler/kernel,I1VABH,rp_filter默认值为2，导致ping的返回值为1.正常rp_filter默认为1，ping的返回值为0,"4.19.140-2008.3.0.0042.oe1.aarch64
配置99网段的ip地址
![输入图片说明](https://images.gitee.com/uploads/images/2020/0915/112926_36c81a5f_7639754.png ""屏幕截图.png"")
正常返回值如下
![输入图片说明](https://images.gitee.com/uploads/images/2020/0915/113009_5b84083b_7639754.png ""屏幕截图.png"")",https://gitee.com/openeuler/kernel/issues/I1VABH,weiyj_lk,[],ailing_4515653,2,2020-09-15 11:31:55
openeuler/kernel,I1VLI5,交叉编译arm64 perf报error,"  CC       ui/hist.o
  CC       ui/stdio/hist.o
  GEN      python/perf.so
  CC       arch/arm64/util/sym-handling.o
  CC       builtin-annotate.o
cc1: error: unrecognized command line option '-m64'
cc1: error: unrecognized command line option '-m64'
cc1: error: unrecognized command line option '-Wno-cast-function-type' [-Werror]
cc1: all warnings being treated as errors
error: command 'aarch64-linux-gnu-gcc' failed with exit status 1
cp: cannot stat 'python_ext_build/lib/perf*.so': No such file or directory
make[2]: *** [Makefile.perf:480: python/perf.so] Error 1
",https://gitee.com/openeuler/kernel/issues/I1VLI5,xiexiuqi,[],gnu-linux,6,2020-09-17 10:42:05
openeuler/kernel,I1WGN0,kernel sig meeting record - 20200918,"## kernel 4.19 拟回合 bpf 高版本特性讨论   - 陆志浩
* 按照特性的粒度，回合社区主线BPF特性，逐步合入openEuler 4.19开发分支。

## openEuler 21.03 创新版本内核选型及需求收集 - 郭寒军
* openEuler 21.03 创新版本内核使用今年的LTS版本内核（5.10版本），在5.10-rc1发布后，会在openEuler内核仓库push一个开发分支，对创新版本有需求的，基于此分支开发。
* 遗留问题：创新版的update版本？ - Release SIG + kernel SIG

## openEuler 20.09 特性介绍 - 郭寒军
* 即将发布的20.09版本，内核特性介绍，版本发布时会release到gitee

## openEuler nvme 驱动增强 - 冷超
* 补丁基本为bugfix，按照openEuler补丁的要求，形成补丁集，合入LTS版本以及开发分支。

## 树莓派内核代码分批合并到内核主仓库     - 方亚芬
* 按照代码目录来划分补丁，会影响代码编译；后续把树莓派主仓库的git历史同步到gitee，然后在此基础上简化补丁提交  -- 方亚芬，郭寒军

## 新增内核模块，做冷热页扫描 - 吴峰光
  * 接受。发出补丁，目前20.09版本已经freeze，合入后续的开发分支，如果不影响KABI，可以合入LTS分支。
",https://gitee.com/openeuler/kernel/issues/I1WGN0,None,[],xiexiuqi,1,2020-09-24 09:10:51
openeuler/kernel,I1WGWY,【kernel-4.19】新增内核模块，做冷热页扫描,"按照 kernel sig 会议纪要，新增内核模块，做冷热页扫描
https://gitee.com/openeuler/kernel/issues/I1WGN0

## 新增内核模块，做冷热页扫描 - 吴峰光
接受。发出补丁，目前20.09版本已经freeze，合入后续的开发分支，如果不影响KABI，可以合入LTS分支。",https://gitee.com/openeuler/kernel/issues/I1WGWY,None,[],xiexiuqi,1,2020-09-24 09:44:05
openeuler/kernel,I1WGZE,【kernel-4.19】openEuler kernel nvme 驱动增强,"按照 kernel sig 会议纪要，nvme 驱动增强
#I1WGN0

openEuler nvme 驱动增强 - 冷超
补丁基本为bugfix，按照openEuler补丁的要求，形成补丁集，合入LTS版本以及开发分支。",https://gitee.com/openeuler/kernel/issues/I1WGZE,xiexiuqi,[],xiexiuqi,5,2020-09-24 09:48:59
openeuler/kernel,I1WHIJ,Update bcache driver in time,"The bcache driver is under active maintenance, many bug fixes and performance enhancement get merged into mainline kernel time to time. Such patches should be updated into openEuler kernel in time.

This issue ticket is to track such bcache update which back ports mainline kernel changes to openEuler kernel.",https://gitee.com/openeuler/kernel/issues/I1WHIJ,None,[],colyli,1,2020-09-24 10:48:37
openeuler/kernel,I1WZHY,ARM版本镜像安装后securityfs未提供IMA相关接口,使用arm版本安装iso，默认情况和日志模式/sys/kernel/security目录下只有lsm文件，没有其他，设置为enforce-evm启动，可以启动，/sys/kernel/security目录依然只有lsm文件。按照预期，目录下应该有ima相关接口。,https://gitee.com/openeuler/kernel/issues/I1WZHY,nettingsisyphus,[],nettingsisyphus,2,2020-09-28 10:03:16
openeuler/kernel,I1WZL5,【RISC-V】【虚拟化】make headers_install报错,"make headers_install时报错
error: arch/riscv/include/uapi/asm/kvm.h: missing ""WITH Linux-syscall-note"" for SPDX-License-Identifier",https://gitee.com/openeuler/kernel/issues/I1WZL5,None,[],yinyipeng1,2,2020-09-28 10:12:06
openeuler/kernel,I1WZPJ,【IMA】手动删除摘要列表后受保护文件仍可以执行,使用echo将摘要列表路径写入/sys/kernel/security/ima/digest_list_data_del，tree依然可以执行，原来copy的也能执行（使用cp -a命令），新copy的不能执行（使用cp命令）。,https://gitee.com/openeuler/kernel/issues/I1WZPJ,nettingsisyphus,[],nettingsisyphus,2,2020-09-28 10:20:48
openeuler/kernel,I1WZUA,【ARM】【IMA】log模式下执行dmesg | grep appraise看到多处报错,"该问题仅存在于ARM版本开启IMA日志模式时，x86版本不存在。

日志模式下启动后，dmesg|grep appraise可得到audit审计信息，信息中包含cause=missing-hash comm=modprobe。",https://gitee.com/openeuler/kernel/issues/I1WZUA,nettingsisyphus,[],nettingsisyphus,3,2020-09-28 10:35:08
openeuler/kernel,I1XUB0,【RISC-V】【虚拟化】在 riscv system 上编译qemu 报错,"/usr/include/asm/kvm.h:78:2: error: unknown type name 'u64'
   78 |  u64 frequency;
      |  ^~~
/usr/include/asm/kvm.h:79:2: error: unknown type name 'u64'
   79 |  u64 time;
      |  ^~~
/usr/include/asm/kvm.h:80:2: error: unknown type name 'u64'
   80 |  u64 compare;
      |  ^~~
/usr/include/asm/kvm.h:81:2: error: unknown type name 'u64'
   81 |  u64 state;",https://gitee.com/openeuler/kernel/issues/I1XUB0,zhendongchen,[],limingwang0,2,2020-10-10 18:23:49
openeuler/kernel,I1XZWQ,openEuler20.03-LTS 版本支持海光x86架构CPU,"openEuler20.03-LTS版本支持海光x86架构CPU
#I1RXHG [需求] openEuler/release-management - chenyaqiang  创建于 8月19日 11:42

feature discription
openEuler20.03-LTS版本支持海光x86架构CPU

openEuler-20.03-LTS ",https://gitee.com/openeuler/kernel/issues/I1XZWQ,None,[],xiexiuqi,2,2020-10-12 15:46:48
openeuler/kernel,I1Y9XY,【 openeuler 20.09】【OS-显示器】【kernel】ARM服务器安装带UKUI桌面版本，通过xrandr和xgamme命令调节屏幕亮度不生效,"[前置条件]
在鲲鹏物理服务器安装带UKUI的基于openEuler操作系统
[步骤]
1、通过显示器登陆，打开终端；
2、通过命令xrandr调整屏幕亮度（0——10）：
xrandr --output VGA-1 --brightness 0.5
xrandr --verbose| grep ness
说明：--output [显示器名称]  --brightness [屏幕亮度值]
     --verbose 显示各个显示器名称和属性
3、通过xgamme命令调整屏幕亮度（0——10）：
xgamma -gamma 0.7
[预期结果]
通过xrandr或xgamma命令调整数值，屏幕亮度会随着数值变化
[实际结果]
通过xrandr或xgamma命令调整数值，可以看到数值有变化，但是屏幕亮度无变化",https://gitee.com/openeuler/kernel/issues/I1Y9XY,yangyingliang,[],wangce1988,2,2020-10-14 13:52:22
openeuler/kernel,I1YWU5,【虚拟化】kvm支持cpu配置为custom模式,"   1.2. kvm支持cpu配置为custom模式
         host支持的feature，可以通过libvirt xml进行disable，require的控制
         virsh domcapability呈现，与x86保持一致

根据会议纪要，虚拟化合入该特性到 openEuler 20.03 LTS SP1, 即 openEuler-1.0-LTS 分支。",https://gitee.com/openeuler/kernel/issues/I1YWU5,None,[],xiexiuqi,1,2020-10-20 09:45:05
openeuler/kernel,I22VGE,openEuler 21.03 5.10 kernel defconfig 评审,"openEuler 21.03 5.10 kernel defconfig 基于 openEuler 20.09 适配而来，请大家评审。

* 附件是与 openEuler 20.09 的 openeuler_defconfig 做的 diff",https://gitee.com/openeuler/kernel/issues/I22VGE,None,[],xiexiuqi,4,2020-10-27 21:49:56
openeuler/kernel,I235WG,在grub.cfg文件设置IO调度策略不生效,"* 操作系统:openEuler 20.03 (LTS) ARM架构
* 在/etc/default/grub文件中增加io调度策略:elevator=mq-deadline
* 使用grub2-mkconfig命令更新/boot/grub2/grub.cfg和/boot/efi/EFI/openEuler/grub.cfg文件 
* 重启，查看调度策略并未设置为mq-deadline
![输入图片说明](https://images.gitee.com/uploads/images/2020/1029/171346_cf54c9de_4882116.jpeg ""微信图片66666_20201029171349.jpg"")

![输入图片说明](https://images.gitee.com/uploads/images/2020/1029/172028_d32240f2_4882116.jpeg ""asb.jpg"")

* 另，uos在/etc/default/grub文件中增加io调度策略:elevator=deadline是可以实现的
",https://gitee.com/openeuler/kernel/issues/I235WG,AlexZ11,[],Odland,7,2020-10-29 17:24:49
openeuler/kernel,I24HJJ,能否对大小写不敏感的操作系统进行调整,在大小写不敏感的系统上，如 osx、manjaro arch，想要进行开发很麻烦，可不以可以针对调整一下？,https://gitee.com/openeuler/kernel/issues/I24HJJ,None,[],MRNIU233,3,2020-11-09 15:44:12
openeuler/kernel,I24RC2,20.03-LTS 跑ltp有用例失败,"20.03-LTS 跑20200930版本的ltp时，fanotify09用例失败
![输入图片说明](https://images.gitee.com/uploads/images/2020/1112/095423_b88cba13_5205047.png ""4567.png"")

看了下社区已经有该问题的补丁
https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/diff/?id=55bf882c

该补丁与20.03-LTS内核中fanotify.c版本差异较大，直接将该补丁内容直接
修改到20.03-LTS内核的fanotify.c,重新编译内核，替换后再次执行fanotify09用例，用例执行成功。
修改内容如下：
![输入图片说明](https://images.gitee.com/uploads/images/2020/1112/095447_cb1e1f5e_5205047.png ""3345.png"")

修改后用例执行成功：
![输入图片说明](https://images.gitee.com/uploads/images/2020/1112/095517_b1389bfd_5205047.png ""未命名图片.png"")
",https://gitee.com/openeuler/kernel/issues/I24RC2,yangyingliang,[],KeyboardXia,3,2020-11-11 11:56:02
openeuler/kernel,I2524P,20.03 LTS KABI 兼容性列表讨论收集（ARM64）,"KABI (Kernel Application Binary Interface) 兼容，即内核与驱动的二进制兼容。就是驱动不用重新编译，就可以在新内核上安装使用。如果驱动用到的接口都是兼容的，那么驱动就可以不用重新编译就可以在新版本安装使用。上游社区考虑到便于开发、和防止架构腐化，不考虑 KABI 的兼容性。业界的 KABI 兼容都是由 Linux 发行版来做的，而且兼容的接口越多、维护时间越长，维护成本也越高。 openEuler 20.03 LTS 版本（年度SP版本）根据下游使用者的反馈，提供一定范围的 KABI 兼容能力。通过本 issue 讨论和收集 ARM64 平台的 KABI 兼容列表 （[x86 平台的 KABI 列表在这里收集(https://gitee.com/openeuler/kernel/issues/I253HG)）。

* 附件 [openEuler 反馈需要兼容的 ko.txt](https://gitee.com/open_euler/dashboard/attach_files/519004/download) 是早期收集的模块 （ko）清单
* [kabi-list.arm64](https://gitee.com/openeuler/kernel/raw/kernel-4.19/kabi/2019-V1/kabi-list.arm64) 是早期收集的 kabi 列表

## 直接跟帖反馈，形式供参考：
* kernel tree 存在的模块，
设备及型号，驱动（ko）列表，如

| 设备 | 驱动（ko） |
|---|---|
|Intel 82599 网卡|./drivers/net/ethernet/intel/ixgbe/ixgbe.ko|
|Mellanox CX5 网卡|./drivers/net/ethernet/mellanox/mlx5/core/mlx5_core.ko </br> ./drivers/net/ethernet/mellanox/mlxfw/mlxfw.ko|

* 对于不在 kernel tree 中的模块，可以直接反馈接口列表
（这种情况希望能给出重复的理由，和必要性，比如什么驱动、用途等等，以便openEuler可以判断维护的意义和必要性）
比如：
```
0xa5f57090      module_layout
0x907e3a3b      kmalloc_caches
0xf9a482f9      msleep
0x1fdc7df2      _mcount
0x9b7fe4d4      __dynamic_pr_debug
0x999e8297      vfree
0x7c32d0f0      printk
0x449ad0a7      memcmp
0x65dccf13      xz_dec_end
0x167c5967      print_hex_dump
0x6e5b8651      xz_dec_run
0x40a9b349      vzalloc
0xdb7305a1      __stack_chk_fail
0xad46998b      kmem_cache_alloc_trace
0x52d717da      xz_dec_init
0x037a0cba      kfree
0x8f678b07      __stack_chk_guard
```

Howto:
* 如何查看二进制 ko 使用了哪些接口
```
modprobe --dump ./drivers/net/ethernet/intel/ixgbe/ixgbe.ko
0xa5f57090      module_layout
0x2d3385d3      system_wq
0x8d6ce56f      secpath_dup
0x60443957      mdio45_probe
0x79843b38      netdev_info
0x907e3a3b      kmalloc_caches
0xd2b09ce5      __kmalloc
...
```
",https://gitee.com/openeuler/kernel/issues/I2524P,weiyj_lk,[],xiexiuqi,3,2020-11-13 11:26:45
