user_name,user_label,user_comment_time
hht8,kind/package,2020-09-02T10:57:32+08:00
hht8,kind/package,2020-09-02T14:59:29+08:00
hht8,kind/package,2020-09-02T17:34:46+08:00
hht8,kind/package,2020-09-03T10:42:15+08:00
hht8,kind/package,2020-09-03T11:57:31+08:00
hht8,kind/package,2020-09-03T15:40:12+08:00
hht8,kind/package,2020-09-03T15:44:20+08:00
hht8,kind/package,2020-09-03T15:48:48+08:00
hht8,kind/package,2020-09-03T16:35:23+08:00
hht8,kind/package,2020-09-03T17:09:16+08:00
hht8,kind/package,2020-09-07T10:23:17+08:00
hht8,kind/package,2020-09-08T09:45:11+08:00
hht8,kind/package,2020-09-08T19:15:03+08:00
hht8,kind/package,2020-09-10T09:29:30+08:00
hht8,kind/package,2020-09-11T09:20:49+08:00
hht8,kind/package,2020-09-11T16:37:40+08:00
hht8,kind/package,2020-09-11T17:15:30+08:00
hht8,kind/package,2020-09-11T17:36:52+08:00
hht8,kind/package,2020-09-11T19:38:21+08:00
hht8,kind/package,2020-09-11T19:44:32+08:00
hht8,kind/package,2020-09-11T19:45:02+08:00
hht8,kind/package,2020-09-11T20:16:30+08:00
hht8,kind/package,2020-09-11T20:39:13+08:00
hht8,kind/package,2020-09-14T11:35:44+08:00
hht8,kind/package,2020-09-14T14:34:16+08:00
hht8,kind/package,2020-09-14T21:56:15+08:00
hht8,kind/package,2020-09-17T11:28:16+08:00
hht8,kind/package,2020-09-17T11:30:03+08:00
hht8,kind/package,2020-09-18T10:41:49+08:00
hht8,kind/package,2020-09-18T15:29:52+08:00
hht8,kind/package,2020-09-18T17:36:12+08:00
hht8,kind/package,2020-09-18T17:50:17+08:00
hht8,kind/package,2020-09-19T22:17:23+08:00
hht8,kind/package,2020-10-26T17:37:36+08:00
hht8,kind/package,2020-10-29T09:54:08+08:00
hht8,kind/package,2020-10-29T10:01:38+08:00
hht8,kind/package,2020-10-29T10:29:14+08:00
hht8,kind/package,2020-10-29T10:29:54+08:00
hht8,kind/package,2020-10-29T15:59:42+08:00
hht8,kind/package,2020-10-29T19:20:51+08:00
hht8,kind/package,2020-11-02T15:15:34+08:00
hht8,kind/package,2020-11-02T15:56:40+08:00
hht8,kind/package,2020-11-02T17:02:59+08:00
hht8,kind/package,2020-11-02T20:37:15+08:00
hht8,kind/package,2020-11-03T20:10:23+08:00
hht8,kind/package,2020-11-10T11:39:09+08:00
hht8,kind/package,2020-11-11T14:55:37+08:00
hht8,kind/package,2020-11-12T11:23:13+08:00
hht8,kind/package,2020-12-12T19:07:04+08:00
hht8,sig/sig-compliance,2021-07-20T10:01:08+08:00
hht8,20.03-LTS-SP1,2020-11-04T09:36:38+08:00
hht8,approved,2020-11-04T09:36:38+08:00
hht8,20.03-LTS-SP1,2020-11-04T09:33:21+08:00
hht8,approved,2020-11-04T09:33:21+08:00
hht8,20.03-LTS-SP1,2020-11-04T09:15:48+08:00
hht8,approved,2020-11-04T09:15:48+08:00
hht8,20.03-LTS-SP1,2020-11-04T09:12:39+08:00
hht8,approved,2020-11-04T09:12:39+08:00
hht8,20.03-LTS-SP1,2020-11-04T09:07:46+08:00
hht8,approved,2020-11-04T09:07:46+08:00
hht8,20.03-LTS-SP1,2020-11-04T09:38:04+08:00
hht8,approved,2020-11-04T09:38:04+08:00
hht8,CVE/FIXED,2020-05-21T15:02:35+08:00
hht8,CVE/FIXED,2020-05-21T15:03:52+08:00
hht8,build/optimization,2021-06-02T14:47:40+08:00
hht8,build/optimization,2021-06-02T14:51:33+08:00
hht8,build/optimization,2021-06-02T14:52:26+08:00
hht8,build/optimization,2021-06-02T14:39:21+08:00
hht8,build/optimization,2021-06-02T14:53:10+08:00
hht8,build/optimization,2021-06-02T14:33:43+08:00
hht8,CVE/UNFIXED,2020-12-17T15:15:26+08:00
hht8,build/optimization,2021-06-02T14:40:27+08:00
hht8,build/optimization,2021-06-04T11:28:48+08:00
hht8,build/optimization,2021-06-04T11:00:27+08:00
hht8,build/optimization,2021-06-02T14:50:59+08:00
hht8,CVE/FIXED,2020-05-13T14:09:32+08:00
hht8,CVE/UNFIXED,2020-12-17T15:11:40+08:00
hht8,CVE/FIXED,2020-05-19T10:30:47+08:00
hht8,CVE/FIXED,2020-05-22T09:59:48+08:00
hht8,build/optimization,2021-06-21T10:06:10+08:00
hht8,sig/Base-service,2021-06-21T10:06:10+08:00
hht8,CVE/FIXED,2020-12-09T09:52:16+08:00
hht8,CVE/FIXED,2020-12-09T09:52:25+08:00
hht8,CVE/UNAFFECTED,2020-12-04T17:12:28+08:00
hht8,CVE/UNAFFECTED,2020-12-07T09:42:13+08:00
hht8,CVE/UNAFFECTED,2020-12-07T09:42:39+08:00
hht8,CVE/UNAFFECTED,2020-12-07T09:42:56+08:00
hht8,build/optimization,2021-06-02T14:29:32+08:00
hht8,build/optimization,2021-06-04T16:01:49+08:00
hht8,CVE/FIXED,2020-12-02T17:07:13+08:00
hht8,CVE/FIXED,2020-12-03T09:43:12+08:00
hht8,CVE/FIXED,2020-12-03T10:28:22+08:00
hht8,build/optimization,2021-06-15T15:18:30+08:00
hht8,build/optimization,2021-06-02T14:41:45+08:00
hht8,build/optimization,2021-06-02T14:26:54+08:00
hht8,regression-failed,2020-09-22T14:17:34+08:00
hht8,build/optimization,2021-06-02T14:45:27+08:00
hht8,build/optimization,2021-06-04T09:23:05+08:00
hht8,CVE/FIXED,2020-12-02T16:24:17+08:00
hht8,CVE/FIXED,2020-12-02T16:31:10+08:00
hht8,build/optimization,2021-06-02T14:45:57+08:00
hht8,build/optimization,2021-06-02T14:43:26+08:00
hht8,build/optimization,2021-06-02T09:59:07+08:00
hht8,build/optimization,2021-06-02T14:55:35+08:00
hjimmy,help-wanted,2021-05-18T10:22:32+08:00
hubble_zhu,kind/bug,2020-07-06T20:32:38+08:00
hubble_zhu,CVE/FIXED,2020-12-28T15:45:53+08:00
hubble_zhu,approved,2020-12-28T15:46:34+08:00
hubble_zhu,CVE/FIXED,2020-12-28T15:46:29+08:00
hubble_zhu,approved,2020-12-28T15:46:26+08:00
hubble_zhu,approved,2020-12-28T15:46:21+08:00
hubble_zhu,CVE/FIXED,2020-12-28T15:46:17+08:00
hubble_zhu,CVE/FIXED,2020-12-28T15:45:42+08:00
hubble_zhu,approved,2020-12-28T15:45:30+08:00
hubble_zhu,approved,2020-12-28T15:45:20+08:00
hubble_zhu,CVE/FIXED,2020-12-28T15:44:49+08:00
huzunhao,discussion,2020-03-16T19:15:35+08:00
huzunhao,discussion,2020-03-17T09:07:18+08:00
hy-euler,kind/bug,2019-12-29T16:44:58+08:00
hy-euler,kind/bug,2019-12-29T16:37:59+08:00
hy-euler,kind/bug,2019-12-29T16:43:02+08:00
hy-euler,kind/bug,2020-03-16T12:00:25+08:00
hy-euler,kind/bug,2019-12-29T16:40:14+08:00
imjoey,kind/feature,2019-12-10T15:02:43+08:00
imjoey,kind/feature,2019-12-18T17:55:44+08:00
imjoey,kind/feature,2020-02-04T16:47:38+08:00
imjoey,kind/feature,2020-02-04T16:47:51+08:00
imjoey,kind/bug,2020-03-16T20:04:49+08:00
imjoey,kind/feature,2020-03-29T12:47:09+08:00
imjoey,kind/feature,2020-03-30T17:31:21+08:00
imjoey,question,2019-09-23T10:34:51+08:00
imjoey,question,2019-09-24T11:32:49+08:00
imjoey,question,2019-09-24T13:10:39+08:00
imjoey,help-wanted,2019-11-30T20:27:41+08:00
imjoey,help-wanted,2019-12-02T17:11:30+08:00
imjoey,help-wanted,2019-12-02T19:03:54+08:00
imjoey,help-wanted,2019-12-05T10:49:17+08:00
imjoey,help-wanted,2019-12-05T16:37:28+08:00
imjoey,help-wanted,2019-12-05T19:16:59+08:00
imjoey,help-wanted,2019-12-13T16:29:00+08:00
imjoey,help-wanted,2019-12-15T11:56:03+08:00
imjoey,help-wanted,2019-12-15T21:25:59+08:00
imjoey,help-wanted,2020-01-02T19:44:11+08:00
imjoey,help-wanted,2020-01-08T23:13:55+08:00
imjoey,help-wanted,2020-01-08T23:17:38+08:00
imjoey,kind/bug,2019-11-22T21:08:11+08:00
imjoey,discussion,2019-11-22T21:08:11+08:00
imjoey,priority/high,2019-11-22T21:08:11+08:00
imjoey,kind/bug,2019-11-23T23:35:51+08:00
imjoey,discussion,2019-11-23T23:35:51+08:00
imjoey,priority/high,2019-11-23T23:35:51+08:00
imjoey,kind/bug,2019-11-25T10:58:06+08:00
imjoey,discussion,2019-11-25T10:58:06+08:00
imjoey,priority/high,2019-11-25T10:58:06+08:00
imjoey,kind/bug,2019-11-26T18:33:56+08:00
imjoey,discussion,2019-11-26T18:33:56+08:00
imjoey,priority/high,2019-11-26T18:33:56+08:00
imjoey,kind/bug,2019-11-26T22:36:50+08:00
imjoey,discussion,2019-11-26T22:36:50+08:00
imjoey,priority/high,2019-11-26T22:36:50+08:00
imjoey,kind/bug,2019-11-27T22:08:58+08:00
imjoey,discussion,2019-11-27T22:08:58+08:00
imjoey,priority/high,2019-11-27T22:08:58+08:00
imjoey,kind/bug,2019-11-28T11:27:38+08:00
imjoey,discussion,2019-11-28T11:27:38+08:00
imjoey,priority/high,2019-11-28T11:27:38+08:00
imjoey,kind/bug,2019-11-28T16:06:13+08:00
imjoey,discussion,2019-11-28T16:06:13+08:00
imjoey,priority/high,2019-11-28T16:06:13+08:00
imjoey,discussion,2019-11-29T16:06:49+08:00
imjoey,kind/feature,2019-11-29T16:06:49+08:00
imjoey,discussion,2019-11-30T15:46:34+08:00
imjoey,kind/feature,2019-11-30T15:46:34+08:00
imjoey,help-wanted,2020-01-20T11:41:37+08:00
imjoey,kind/feature,2020-02-17T09:10:11+08:00
imjoey,kind/feature,2020-02-17T17:39:48+08:00
imjoey,kind/feature,2020-02-19T11:38:02+08:00
imjoey,discussion,2020-03-16T18:06:35+08:00
imjoey,help-wanted,2020-03-16T18:06:35+08:00
imjoey,discussion,2020-03-17T10:07:29+08:00
imjoey,help-wanted,2020-03-17T10:07:29+08:00
imjoey,discussion,2020-03-19T14:02:42+08:00
imjoey,help-wanted,2020-03-19T14:02:42+08:00
imjoey,discussion,2020-03-19T17:22:01+08:00
imjoey,help-wanted,2020-03-19T17:22:01+08:00
imjoey,discussion,2020-03-19T23:48:36+08:00
imjoey,help-wanted,2020-03-19T23:48:36+08:00
imjoey,discussion,2020-03-20T16:18:13+08:00
imjoey,help-wanted,2020-03-20T16:18:13+08:00
imjoey,kind/bug,2020-01-22T10:08:31+08:00
imjoey,kind/bug,2020-01-22T10:09:35+08:00
imjoey,kind/bug,2019-12-05T17:10:43+08:00
imjoey,kind/bug,2019-12-06T13:30:39+08:00
imjoey,kind/bug,2019-12-06T13:30:46+08:00
imjoey,discussion,2020-03-24T22:59:37+08:00
imxcc,sig/Kernel,2021-05-25T11:29:22+08:00
imxcc,sig/Kernel,2021-07-05T17:22:06+08:00
imxcc,sig/Virt,2021-07-02T16:03:15+08:00
imxcc,sig/Virt,2021-06-02T20:03:35+08:00
imxcc,openEuler-20.03-LTS,2021-04-30T15:31:33+08:00
imxcc,discussion,2021-06-07T17:36:41+08:00
imxcc,build/optimization,2021-05-26T14:36:16+08:00
imxcc,build/optimization,2021-05-26T14:36:27+08:00
imxcc,sig/Virt,2021-06-21T22:21:53+08:00
imxcc,sig/Virt,2021-06-15T10:23:32+08:00
imxcc,CVE/UNAFFECTED,2021-06-15T10:23:32+08:00
imxcc,sig/Virt,2021-06-15T10:24:12+08:00
imxcc,CVE/UNAFFECTED,2021-06-15T10:24:12+08:00
imxcc,sig/Virt,2021-06-15T10:25:22+08:00
imxcc,CVE/UNAFFECTED,2021-06-15T10:25:22+08:00
imxcc,CVE/FIXED,2021-06-01T10:35:38+08:00
imxcc,sig/Virt,2021-06-21T18:51:26+08:00
imxcc,CVE/FIXED,2021-06-21T18:51:26+08:00
imxcc,sig/Virt,2021-06-22T11:07:06+08:00
imxcc,CVE/FIXED,2021-06-22T11:07:06+08:00
imxcc,sig/Virt,2021-06-22T11:09:31+08:00
imxcc,CVE/FIXED,2021-06-22T11:09:31+08:00
imxcc,sig/Virt,2021-06-21T18:47:12+08:00
imxcc,CVE/UNAFFECTED,2021-06-21T18:47:12+08:00
imxcc,sig/Virt,2021-06-21T18:43:02+08:00
imxcc,CVE/UNAFFECTED,2021-06-21T18:43:02+08:00
imxcc,sig/Virt,2021-06-22T11:08:02+08:00
imxcc,CVE/FIXED,2021-06-22T11:08:02+08:00
imxcc,sig/Virt,2021-06-22T11:10:29+08:00
imxcc,CVE/FIXED,2021-06-22T11:10:29+08:00
imxcc,sig/Virt,2021-06-15T15:55:13+08:00
imxcc,CVE/UNFIXED,2021-06-15T15:55:13+08:00
imxcc,sig/Virt,2021-07-19T11:30:14+08:00
imxcc,sig/Virt,2021-07-21T17:40:15+08:00
imxcc,CVE/UNFIXED,2021-07-21T17:40:15+08:00
imxcc,sig/Virt,2021-06-28T09:50:46+08:00
imxcc,CVE/FIXED,2021-05-11T19:42:45+08:00
imxcc,CVE/FIXED,2021-05-11T19:44:21+08:00
imxcc,CVE/FIXED,2021-05-11T19:45:58+08:00
imxcc,CVE/UNAFFECTED,2021-05-10T11:00:59+08:00
imxcc,CVE/UNAFFECTED,2021-05-10T11:16:26+08:00
imxcc,CVE/UNAFFECTED,2021-05-10T11:02:25+08:00
imxcc,CVE/UNAFFECTED,2021-05-10T11:14:28+08:00
imxcc,CVE/UNAFFECTED,2021-05-10T10:13:30+08:00
imxcc,CVE/UNAFFECTED,2021-05-10T11:16:12+08:00
imxcc,CVE/UNAFFECTED,2021-05-10T10:59:31+08:00
imxcc,CVE/UNAFFECTED,2021-05-10T11:15:45+08:00
imxcc,CVE/UNAFFECTED,2021-05-10T10:54:02+08:00
imxcc,CVE/UNAFFECTED,2021-05-10T11:15:05+08:00
imxcc,sig/Virt,2021-06-29T15:33:21+08:00
imxcc,CVE/FIXED,2021-06-29T15:33:21+08:00
imxcc,sig/Virt,2021-07-13T14:50:08+08:00
initlove,question,2020-01-21T10:50:37+08:00
initlove,help-wanted,2020-01-21T10:50:37+08:00
initlove,help-wanted,2020-05-29T09:05:32+08:00
initlove,approved,2020-05-29T09:05:32+08:00
jackie_wu123,kind/package,2020-11-10T11:40:32+08:00
jackie_wu123,regression-failed,2020-11-26T10:30:04+08:00
jackie_wu123,sig/Desktop,2021-06-15T10:48:59+08:00
jackie_wu123,CVE/FIXED,2021-06-15T10:48:59+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-20T09:45:23+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-20T09:47:39+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-20T09:48:53+08:00
jackie_wu123,sig/Application,2021-06-21T10:58:01+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-21T10:58:01+08:00
jackie_wu123,sig/Application,2021-06-21T10:58:40+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-21T10:58:40+08:00
jackie_wu123,sig/Application,2021-06-10T14:31:18+08:00
jackie_wu123,CVE/FIXED,2021-06-10T14:31:18+08:00
jackie_wu123,sig/Application,2021-06-10T14:32:00+08:00
jackie_wu123,CVE/FIXED,2021-06-10T14:32:00+08:00
jackie_wu123,sig/Application,2021-06-10T16:35:55+08:00
jackie_wu123,CVE/FIXED,2021-06-10T16:35:55+08:00
jackie_wu123,sig/Application,2021-06-10T16:40:36+08:00
jackie_wu123,CVE/FIXED,2021-06-10T16:40:36+08:00
jackie_wu123,sig/Application,2021-06-10T16:41:30+08:00
jackie_wu123,CVE/FIXED,2021-06-10T16:41:30+08:00
jackie_wu123,sig/Application,2021-06-10T16:42:31+08:00
jackie_wu123,CVE/FIXED,2021-06-10T16:42:31+08:00
jackie_wu123,sig/Application,2021-06-10T16:46:18+08:00
jackie_wu123,CVE/FIXED,2021-06-10T16:46:18+08:00
jackie_wu123,sig/Application,2021-06-10T16:47:54+08:00
jackie_wu123,CVE/FIXED,2021-06-10T16:47:54+08:00
jackie_wu123,sig/Application,2021-06-10T16:49:03+08:00
jackie_wu123,CVE/FIXED,2021-06-10T16:49:03+08:00
jackie_wu123,sig/Application,2021-06-10T16:50:37+08:00
jackie_wu123,CVE/FIXED,2021-06-10T16:50:37+08:00
jackie_wu123,sig/Application,2021-06-10T19:14:56+08:00
jackie_wu123,CVE/FIXED,2021-06-10T19:14:56+08:00
jackie_wu123,sig/Application,2021-06-21T09:16:28+08:00
jackie_wu123,CVE/FIXED,2021-06-21T09:16:28+08:00
jackie_wu123,build/optimization,2021-03-25T19:49:34+08:00
jackie_wu123,CVE/UNAFFECTED,2021-04-02T16:13:51+08:00
jackie_wu123,CVE/FIXED,2021-05-27T17:35:23+08:00
jackie_wu123,CVE/FIXED,2021-05-12T10:13:57+08:00
jackie_wu123,CVE/FIXED,2021-05-12T10:12:02+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-12T10:08:46+08:00
jackie_wu123,CVE/FIXED,2021-05-27T17:38:00+08:00
jackie_wu123,CVE/FIXED,2021-05-12T10:06:04+08:00
jackie_wu123,CVE/FIXED,2021-05-12T10:02:54+08:00
jackie_wu123,CVE/FIXED,2021-05-12T10:00:44+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-12T09:56:47+08:00
jackie_wu123,CVE/FIXED,2021-05-12T09:53:42+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-12T09:38:20+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-12T09:40:37+08:00
jackie_wu123,CVE/FIXED,2021-05-12T09:46:29+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-11T11:41:49+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-12T09:32:09+08:00
jackie_wu123,sig/Application,2021-07-09T17:31:46+08:00
jackie_wu123,CVE/FIXED,2021-07-09T17:31:46+08:00
jackie_wu123,sig/Application,2021-07-09T17:32:46+08:00
jackie_wu123,CVE/FIXED,2021-07-09T17:32:46+08:00
jackie_wu123,sig/Application,2021-07-09T17:50:10+08:00
jackie_wu123,CVE/FIXED,2021-07-09T17:50:10+08:00
jackie_wu123,sig/Application,2021-07-09T17:29:09+08:00
jackie_wu123,CVE/FIXED,2021-07-09T17:29:09+08:00
jackie_wu123,sig/Application,2021-07-09T17:30:44+08:00
jackie_wu123,CVE/FIXED,2021-07-09T17:30:44+08:00
jackie_wu123,sig/Application,2021-07-09T17:49:40+08:00
jackie_wu123,CVE/FIXED,2021-07-09T17:49:40+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-26T15:38:20+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-26T15:39:40+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-26T15:31:51+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-26T15:37:48+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-26T15:40:08+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-26T15:41:55+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T10:16:10+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T10:18:45+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T10:20:28+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-11T11:41:10+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-11T11:55:37+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T10:05:04+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T10:15:13+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-11T11:46:37+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-11T11:53:45+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T09:50:17+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T09:59:46+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-11T11:44:23+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-11T11:54:33+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-08T16:56:58+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-08T17:07:42+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-11T11:35:42+08:00
jackie_wu123,sig/Runtime,2021-06-17T09:34:29+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-17T09:34:29+08:00
jackie_wu123,sig/Runtime,2021-06-17T10:18:58+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-17T10:18:58+08:00
jackie_wu123,CVE/FIXED,2020-09-22T10:56:33+08:00
jackie_wu123,sig/Others,2021-05-29T17:05:45+08:00
jackie_wu123,CVE/FIXED,2020-11-12T10:18:52+08:00
jackie_wu123,sig/Desktop,2021-06-15T10:03:02+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-15T10:03:02+08:00
jackie_wu123,sig/Desktop,2021-06-15T10:06:08+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-15T10:06:08+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-26T15:00:24+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-26T14:52:02+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-26T14:57:30+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-26T14:50:47+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-26T15:03:48+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-31T09:50:40+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-31T09:53:15+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-31T09:54:36+08:00
jackie_wu123,CVE/UNAFFECTED,2021-05-31T09:58:37+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-07T14:57:25+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-07T14:58:41+08:00
jackie_wu123,sig/dev-utils,2021-06-29T15:32:30+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-29T15:32:30+08:00
jackie_wu123,sig/dev-utils,2021-06-29T15:34:19+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-29T15:34:19+08:00
jackie_wu123,build/optimization,2021-03-25T19:06:05+08:00
jackie_wu123,build/optimization,2021-03-26T15:30:03+08:00
jackie_wu123,sig/Application,2021-06-08T15:08:42+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-08T15:08:42+08:00
jackie_wu123,sig/Application,2021-06-08T15:13:28+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-08T15:13:28+08:00
jackie_wu123,sig/Application,2021-06-08T15:07:32+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-08T15:07:32+08:00
jackie_wu123,sig/Application,2021-06-08T15:13:54+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-08T15:13:54+08:00
jackie_wu123,sig/sig-CloudNative,2021-06-09T14:34:33+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-09T14:34:33+08:00
jackie_wu123,sig/sig-CloudNative,2021-06-09T14:36:41+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-09T14:36:41+08:00
jackie_wu123,CVE/UNAFFECTED,2021-04-06T10:50:18+08:00
jackie_wu123,CVE/UNAFFECTED,2021-04-06T14:33:57+08:00
jackie_wu123,CVE/UNFIXED,2021-05-08T14:31:33+08:00
jackie_wu123,CVE/UNFIXED,2021-05-08T14:33:10+08:00
jackie_wu123,CVE/UNFIXED,2021-05-08T14:37:36+08:00
jackie_wu123,sig/sig-Java,2021-06-11T10:10:36+08:00
jackie_wu123,CVE/UNAFFECTED,2021-06-11T10:10:36+08:00
jackie_wu123,sig/sig-Java,2021-07-12T15:55:02+08:00
jackie_wu123,CVE/UNAFFECTED,2021-07-12T15:55:02+08:00
jackie_wu123,sig/sig-Java,2021-07-12T15:58:21+08:00
jackie_wu123,CVE/UNAFFECTED,2021-07-12T15:58:21+08:00
jackie_wu123,CVE/UNAFFECTED,2021-04-14T18:22:36+08:00
jackie_wu123,CVE/UNAFFECTED,2021-04-14T18:27:22+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T09:51:18+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T09:53:26+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T10:49:21+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T10:52:38+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T10:45:17+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T10:48:26+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T10:35:47+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T10:42:45+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T10:29:47+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T10:34:51+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T10:25:10+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T10:27:49+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T10:12:33+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T10:15:35+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T10:09:33+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T10:11:26+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T10:01:02+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T10:05:04+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T09:55:17+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-10T09:59:21+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T16:47:07+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T16:49:17+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T16:34:58+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T16:44:02+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T16:29:23+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T16:34:01+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T16:13:24+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T16:15:46+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T15:41:29+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T16:11:46+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T15:35:53+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T15:39:27+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T15:18:24+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T15:25:48+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T15:14:00+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T15:17:19+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T15:08:43+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T15:11:59+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T15:02:27+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T15:05:42+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T14:57:36+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T15:00:44+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T14:48:06+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T14:56:36+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T14:36:05+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T14:44:49+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T14:31:05+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T14:35:19+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T14:26:59+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T14:30:13+08:00
jackie_wu123,CVE/UNAFFECTED,2020-12-09T14:22:56+08:00
